id,name,place_id,rating,user_ratings_total,website,phone,types,status
7594,Fort Lauderdale Psychology Group,ChIJofhzJfUB2YgRmifLDW7qXzQ,4.8,24,https://transformempowersoar.com/,(954) 294-7036,"health,point_of_interest,establishment",success
9202,Ft Lauderdale Health & Rehab,ChIJIfHsWBYC2YgRyxorNr_J2Lg,4.7,541,http://www.ftlauderdalehrc.com/,(954) 771-2300,"health,point_of_interest,establishment",success
7959,"Glory to God Care, PPEC Fort Lauderdale",ChIJ3fYUvrMH2YgRCmoOBSyZwqw,5,30,https://glorytogodppec.com/,(305) 200-5073,"health,point_of_interest,establishment",success
6314,"GOODWILL INDUSTRIES, BROWARD",ChIJIRyp7BYC2YgRWkx1jxXue8s,3.4,289,https://goodwillsouthflorida.org/goodwill-giving/donation-centers/,(954) 486-1600,"point_of_interest,store,establishment",success
9678,Hernandez Therapy Clinic,ChIJNzu96Cao2YgRtCkdnRTxXWM,5,65,https://hdztherapyclinic.com/,(754) 220-6493,"doctor,health,point_of_interest,establishment",success
8512,InBloom Autism Services | Fort Lauderdale,ChIJf75MxtYD2YgR8TAawjnMcf4,4.2,5,https://www.inbloomautism.com/,(888) 754-0398,"health,point_of_interest,establishment",success
9420,Jaguar Therapeutics - Fort Lauderdale,ChIJw8wrSW8A2YgR87gr_n4qPiw,4.8,43,http://jaguartherapy.com/,(954) 909-0899,"health,point_of_interest,establishment",success
7296,LifeStance Therapists & Psychiatrists Fort Lauderdale,ChIJ7x1nzIsD2YgRYUB8y3aRvZs,4.7,139,https://lifestance.com/location/fort-lauderdale-fl-2400-e-commercial-boulevard/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,(754) 243-5650,"doctor,health,point_of_interest,establishment",success
8436,Lighter Living Counseling,ChIJCw0hBZUD2YgRj64qYFw8dgU,5,112,http://www.lighterlivingcounseling.com/,(754) 308-5525,"health,point_of_interest,establishment",success
6173,LYAM FACILITIES CORP,ChIJd_ofOywC2YgR7Ynn23RXCa8,4.9,7,https://www.hlamm.com/,(954) 491-8929,"general_contractor,point_of_interest,establishment",success
9390,Mind & Mobility,ChIJZ0QQ2vYB2YgRFCm6el0oq84,4.9,34,https://www.mindandmobility.com/home-care/fort-lauderdale/,(561) 564-0646,"health,point_of_interest,establishment",success
7208,New Age Psychiatry: Low-Dose Relief,ChIJ4f8f6hcB2YgRZE3EOIuST0Q,4.3,91,https://newagepsychiatry.com/,(561) 713-2788,"point_of_interest,doctor,health,establishment",success
10111,Northstar PPEC,ChIJK4XybjsH2YgRKevUCOBj3yI,5,25,https://www.northstarppec.com/,(954) 530-9154,"hospital,doctor,health,point_of_interest,establishment",success
7668,Oakland Park Rehab Center Plus DOT Exams,ChIJv7acvyIC2YgR4ddqep9Hm6o,5,129,http://www.oaklandparkrehab.com/,(954) 835-5252,"health,point_of_interest,establishment",success
10244,Pediatric Therapy Associates,ChIJgWCapLEH2YgRpe4CWbUFt6k,4,34,http://www.ptatherapy.com/,(954) 583-7383,"physiotherapist,point_of_interest,doctor,health,establishment",success
9604,Physical Therapy Group of Florida,ChIJFTqDEw4C2YgRj-UtrxrSadg,5,515,https://www.physicaltherapygroupofflorida.com/,(954) 994-1861,"physiotherapist,doctor,health,point_of_interest,establishment",success
9877,Physical Therapy Now Fort Lauderdale,ChIJf2-T-mgA2YgRvmPelCc3NoI,5,21,https://www.physicaltherapynow.com/ft-lauderdale-las-olas/,(954) 530-8289,"health,point_of_interest,establishment",success
9878,Physical Therapy Now of Plantation,ChIJb7DjhHcH2YgREV_8J3QXQR4,4.5,24,https://www.physicaltherapynow.com/physical-therapy-now-of-plantation/,(954) 541-9455,"health,point_of_interest,establishment",success
9584,Physical Therapy Plus by the Sea,ChIJm4KhRIr92IgRCJ1M20B1aTY,4.8,61,http://physical-the-sea.jany.io/,(954) 545-4922,"physiotherapist,doctor,health,point_of_interest,establishment",success
9737,PhysicalOne,ChIJofO9whoG2YgRIIie_Vl2ZwA,4.9,689,https://physicalone.com/,(954) 741-2221,"physiotherapist,health,point_of_interest,establishment",success
8483,Prevail Recovery Center - Alcohol & Drug Rehab Florida,ChIJHzQUA-AB2YgRRxT_FtWVjS8,4.8,194,https://prevailrecoverycenter.com/?utm_campaign=prevail_fl_gbp,(866) 604-3339,"health,point_of_interest,establishment",success
10109,Procare Rehab and Wellness Physical Therapy,ChIJNa4lvz0C2YgRWMvVX9ClfHU,5,111,http://procarephysicaltherapys.com/,(954) 446-9178,"health,point_of_interest,establishment",success
7599,Reclamation Center of Fort Lauderdale,ChIJBZUtYvYD2YgRVpUbanbmHGE,4.9,31,http://www.reclamationcntr.com/,(954) 343-6552,"health,point_of_interest,establishment",success
8502,Recovery Unplugged Florida Drug & Alcohol Rehab Fort Lauderdale,ChIJ7QsIX8gB2YgRbPbLEH7g2ac,4.7,243,https://www.recoveryunplugged.com/location/fort-lauderdale/?utm_source=google&utm_medium=gmb&utm_campaign=fortlauderdale,(954) 736-4388,"health,point_of_interest,establishment",success
9582,Revive Physiotherapy,ChIJFQ5CWW8B2YgRXxJWWN1-hXw,5,149,http://www.revivephysiotherapy.com/,(954) 519-4185,"physiotherapist,health,point_of_interest,establishment",success
5839,Rio Vista Wellness Center,ChIJzX7WOloA2YgRI3lKrH2DBqU,4.9,26,https://riovistawellnesscenter.com/,(954) 870-7794,"point_of_interest,health,establishment",success
7636,Santiso Physical Therapy Fort Lauderdale,ChIJdQEWBfoB2YgRS-kzYqVhQwI,4.9,302,https://www.santisopt.com/,(954) 533-5543,"physiotherapist,point_of_interest,health,establishment",success
8498,Select Physical Therapy - Downtown,ChIJdchZM2cA2YgRgXz6j0XYdI0,4.9,86,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/fort-lauderdale/downtown/?ty=xt,(954) 462-6005,"doctor,health,point_of_interest,establishment",success
7669,Select Physical Therapy - East Fort Lauderdale,ChIJLY_p2w4D2YgRYN0B2I7wupQ,5,25,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/fort-lauderdale/east-fort-lauderdale/?ty=xt,(954) 836-8980,"point_of_interest,doctor,health,establishment",success
9391,"SHORS Rehabilitation Services, LLC",ChIJJWeHM7o394gRyMp24g749hs,,,https://www.shorsrehabservices.com/,(954) 332-2489,"point_of_interest,health,establishment",success
9564,SoFloPT REHAB NORTH,ChIJmaoTmoID2YgRzI856ib1iB4,5,21,https://soflopt.com/,(954) 256-9052,"physiotherapist,health,point_of_interest,establishment",success
9605,SoFloPT SPORT,ChIJsy1T51gA2YgRAGHySLR4I_I,5,578,https://soflopt.com/,(954) 256-9052,"physiotherapist,point_of_interest,doctor,health,establishment",success
8772,SONGA E BROWN INC,ChIJAxjryL4D2YgRi31JPwIxGJU,3.3,43,https://www.bbrown.com/us/,(954) 776-2222,"insurance_agency,point_of_interest,establishment",success
8504,Sunshine Kidz Pediatric Care - Ft Lauderdale,ChIJnYYvP2YD2YgRvmBPTT01Y6c,4.7,13,https://sunshinekidzppec.com/,(954) 838-5288,"hospital,health,point_of_interest,establishment",success
10116,"Tender Care Centers, Inc. Fort Lauderdale PPEC",ChIJLRl93GMA2YgRqrwcPbsssjg,4.9,34,https://www.tcms.care/locations-ppec-services/fort-lauderdale-ppec-service/,(954) 763-5444,"physiotherapist,health,point_of_interest,establishment",success
9734,"The MVMT Lab, Ft Lauderdale",ChIJsygy-w4B2YgR2SBhIBe-RMA,5,19,https://www.themvmtlab.com/,(954) 667-3276,"physiotherapist,health,point_of_interest,establishment",success
9364,The Therapy Hive - Ft Lauderdale,ChIJBV4aTu4a6a0RXRMuWqasW9Q,5,1,http://speak2metherapy.com/,(954) 588-6096,"health,point_of_interest,establishment",success
9566,TheraCave Physical Therapy,ChIJc5UBpQsB2YgRQdh_nnQepok,5,302,http://www.theracave.com/,(954) 284-0716,"physiotherapist,health,point_of_interest,establishment",success
7660,TheraCounsel,ChIJWd46IeYB2YgRxpn_ie4Eux0,4.9,40,http://theracounsel.com/,(954) 716-6514,"doctor,health,point_of_interest,establishment",success
8433,Thriveworks Counseling & Psychiatry Fort Lauderdale,ChIJCxSNGJED2YgR0_TiHWd7IbY,4.7,92,https://thriveworks.com/fort-lauderdale-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,(754) 219-9481,"doctor,health,point_of_interest,establishment",success
9535,Total MD,ChIJrTjJSnAC2YgRZVezXzt7pd0,4.5,239,https://www.thetotalmd.com/,(954) 974-3111,"doctor,health,point_of_interest,establishment",success
5825,"UNITED CEREBRAL PALSY OF BROWARD, PALM BEACH, AND
UNITED COMMUNITY OPTIONS OF BROWARD, PALM BEACH AN",ChIJ06SgxLQA2YgR___jJeqBJ1A,3,6,http://www.unitedcommunityoptionssfl.org/,(954) 584-7178,"health,school,point_of_interest,establishment",success
9567,USA Sports Medicine Fort Lauderdale,ChIJcwMIf6sB2YgR85H1dNuFSQg,4.9,137,https://usasportsmedicine.com/locations/fort-lauderdale/,(954) 302-7717,"physiotherapist,point_of_interest,health,establishment",success
6354,VICTORY LIVING PROGRAMS INC,ChIJBwIdR7kD2YgR68j4teWLOVM,3.8,4,http://www.victoryliving.org/,(954) 616-1074,"point_of_interest,establishment",success
9581,XL Physical Therapy & Sports Rehab - 2001 Ne 48th St,ChIJ76K9phcC2YgRFGcJ_N_Prsg,5,314,https://xlphysicaltherapy.com/,(954) 491-6620,"physiotherapist,doctor,health,point_of_interest,establishment",success
9588,XL Physical Therapy & Sports Rehab - 4022 N Ocean Blvd,ChIJe7awsQAC2YgR7RFh4ryhzpY,4.8,198,https://www.xlphysicaltherapy.com/,(954) 566-2400,"physiotherapist,health,point_of_interest,establishment",success
9433,XPE Sports Rehab,ChIJg8gzPQAD2YgRXnv-9gvfh3s,5,34,https://www.xpesportsrehab.com/,(954) 940-0718,"health,point_of_interest,establishment",success
10306,Abby Pediatric Care PPEC-Fort Myers,ChIJ7eb1YIhB24gRILbuRGtOadY,5,32,https://abbyppec.com/,(239) 245-7248,"hospital,health,point_of_interest,establishment",success
10128,"Advanced Physical Therapy & Rehabilitation- Ft Myers, FL",ChIJ_2RHsYw_24gRsLqDkI0qVSY,4.9,308,https://www.h2health.com/locations/advanced-physical-therapy/,(239) 432-0556,"physiotherapist,health,point_of_interest,establishment",success
9784,Apex Physical Therapy - Fort Myers,ChIJNdrfctA-24gRPV8BqWhzbtc,4.9,620,https://apexptflorida.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,(239) 337-2739,"physiotherapist,health,point_of_interest,establishment",success
6334,"ASCEND TRANSITION SERVICES CORP
ASCEND TRANSITION SERVICES",ChIJs9iSzWBr24gRktd1J8EtEGc,5,7,https://www.ascendswfl.com/,(239) 851-8608,"point_of_interest,establishment",success
10297,Aveanna Healthcare,ChIJsauFOhZA24gR3VszbXQfwZM,3.3,9,https://www.aveanna.com/locations/277/fort-myers-florida-33907/,(239) 939-3159,"point_of_interest,health,establishment",success
9287,Cascade Hand & Orthopedic Rehab,ChIJjRnRLF1B24gRGUTYalFBIpk,5,41,https://www.cascadehandortho.com/,(239) 344-8404,"physiotherapist,health,point_of_interest,establishment",success
10328,"COMMUNITY RESOURCE NETWORK OF FLORIDA, LLC",,,,,,,not_found
9890,CORA Physical Therapy Fort Myers,ChIJ11zDpPo_24gRfqSLqgApRGU,4.8,183,https://www.coraphysicaltherapy.com/location/fort-myers-florida/,(239) 936-4404,"physiotherapist,gym,health,point_of_interest,establishment",success
10127,FOCUS,ChIJK1oHBBtr24gRXuwz57RBlNU,4.6,76,http://www.focusflorida.com/,(239) 313-5049,"health,point_of_interest,establishment",success
10005,FYZICAL Therapy & Balance Centers - West Fort Myers,ChIJibcR6tM-24gRZyryUMMLiaE,4.8,98,https://www.fyzical.com/west-fort-myers-fl,(239) 454-6262,"physiotherapist,health,point_of_interest,establishment",success
8897,"GILES KHADIJAH A
LOVED ONES",,,,,,,not_found
6355,GOODWILL INDUSTRIES OF SOUTHWEST FLORIDA,ChIJq_lke7lp24gRh6WBXH5H670,3.5,342,https://www.goodwillswfl.org/,(239) 995-2106,"point_of_interest,establishment",success
8606,GREEN STEPHANIE A,,,,,,,not_found
10009,"Johns Hopkins All Children's Outpatient Care, Fort Myers",ChIJAc1JKD5r24gR3g4In9IeEao,4.7,99,https://www.hopkinsmedicine.org/patient-care/locations/johns-hopkins-all-childrens-outpatient-ft-myers,(239) 931-5700,"health,point_of_interest,establishment",success
9443,Joint Implant Surgeons of Florida,ChIJebF9fLYe24gRK0CNTh1gjsM,4.9,2551,http://www.jointimplant.com/,(239) 337-2003,"point_of_interest,doctor,health,establishment",success
6380,LARC INC,ChIJpV_Y93lq24gRyAtNG_KjvY0,4.7,25,http://larcleecounty.org/,(239) 334-6285,"point_of_interest,establishment",success
8607,"LEE COUNTY BOARD OF CO COMMISSIONER
LEE TRAN PASSPORT SERVICE",ChIJkcq6p6Jq24gR10bPE0kDZgY,3.9,113,http://www.rideleetran.com/,(239) 533-8726,"point_of_interest,establishment",success
10007,Little Champs Pediatric Care PPEC - Medical Daycare,ChIJQaYabdk_24gRlJCGAuIY3pI,5,11,https://www.littlechampsppec.com/,(239) 690-6768,"hospital,health,point_of_interest,establishment",success
8824,MAYS CARING HOME LLC,ChIJf3Q2_54H44kRGDhJ0uRyu-M,,,https://mayshomecare.com/,(978) 984-7733,"point_of_interest,health,establishment",success
8609,"PANACHE HOLISTICS, INC",ChIJSUSVHrdv24gRG0mJr9xcNnk,4.6,7,,(239) 693-4931,"point_of_interest,establishment",success
6820,Pediatric & Perinatal Chiropractic Center,ChIJ86j0bhQ_24gRbqkLiF1dYb0,5,86,http://www.pandpchiro.com/,(239) 887-3283,"doctor,health,store,point_of_interest,establishment",success
9806,Physical Therapy Now at Palm Pointe,ChIJ-4DRyjRB24gRPtgC16X-0qc,4.8,23,http://www.physicaltherapynow.com/palm-pointe/,(239) 533-9903,"physiotherapist,health,point_of_interest,establishment",success
10336,"PROJECT CHOICE, LLC",ChIJ6cYoIEdA24gRC6rKKmamm3s,4.2,12,http://home.projectchoicellc.com/,(239) 931-7130,"health,point_of_interest,store,establishment",success
6423,PROTECTED HARBOR INC,ChIJSSF0tPpq24gRWbiVcd5_vSY,4.6,8,http://www.godsprotectedharbor.org/,(239) 989-1260,"point_of_interest,establishment",success
10335,SHALIMARE INCORPORATED,ChIJw7uVIaVv24gR6qkKAgdpZHY,5,2,http://www.shalimare.org/,(239) 985-9287,"point_of_interest,establishment",success
8859,SOVEREIGN DEVELOPMENTAL CENTER,ChIJb_wqIwBB24gRSriblAXGVCk,5,1,,,"point_of_interest,establishment",success
9330,"Stepping Stone Kids Therapy, LLC - Fort Myers",ChIJKa4ycQBr24gRbqSPpoEn1FI,4,5,https://sskidstherapy.com/,(239) 351-3715,"health,point_of_interest,establishment",success
6103,SUPERIOR PRIVATE TRANSPORTATION OF SWFL,,,,,,,not_found
9754,Wholistic Motus Physical Therapy,ChIJQ6ii1-dB24gRip-RPvD8Dpg,5,96,http://wholisticmotus.com/,(239) 400-5639,"health,point_of_interest,establishment",success
8598,IslandFit Physical Therapy and Wellness,ChIJ2XYPxss_24gRDpiV4KiDDQM,5,70,http://islandfitpt.com/,(239) 314-5118,"physiotherapist,health,point_of_interest,establishment",success
10286,A+ Therapy Pros,ChIJNZ2Ovrfx3ogRy_czxRRTWTs,4.2,5,http://aplustherapypros.com/,(772) 464-3303,"health,point_of_interest,establishment",success
6403,ALL ABOUT QUALITY CARE CORP,ChIJDWdntKfZ2IgRImi5WMf3VUA,,,https://allaboutqualitycare.com/,(561) 853-5937,"health,point_of_interest,establishment",success
9835,Back To You Chiropractic and Physical Therapy,,,,,,,not_found
8442,Behavioral Intervention Therapy Services (BITS),ChIJH7R0VLrx3ogRcRUQvaRC2QQ,5,1,https://www.bitsba.org/,(772) 233-6446,"health,point_of_interest,establishment",success
9253,"Destiny Therapeutic Services, LLC",ChIJ8w9uo-Dz3ogR6SpfNZtLiI8,5,4,https://www.destinytherapeutic.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12972037066326601068,(772) 359-1267,"health,point_of_interest,establishment",success
7455,Florida Department of Children and Families,ChIJDY5k853x3ogROvEN3YznoqA,3.7,225,http://www.myflfamilies.com/,(850) 487-1111,"point_of_interest,establishment",success
9149,HANDS OF GRACE AND MERCY ASSISTED LIVING FACILITY,ChIJCVa0tNz13ogRZBnG6zSTr0s,,,,,"hospital,health,point_of_interest,establishment",success
6114,"PIERRE MARIE N
THE NATIVITY GROUP HOME,  INC.",ChIJFTB_O5Px3ogRL-Ujn2MxkRI,5,1,,(772) 468-7530,"church,place_of_worship,point_of_interest,establishment",success
9948,Premier Physical Therapy & Sports Medicine - Fort Pierce,ChIJ35fRRpPx3ogRj5WAwrV2DGM,4.8,25,http://premier-therapy.com/,(772) 464-6424,"physiotherapist,point_of_interest,health,establishment",success
9519,Quality Performance Rehabilitation - Fort Pierce,ChIJde_pBKnx3ogRBM-p93_Ht9E,4.7,71,https://baylifept.com/location/physical-therapy-fort-pierce-fl/,(772) 758-5779,"physiotherapist,health,point_of_interest,establishment",success
8646,STEER HEALTHCARE SERVICES INC,ChIJA6oc9DTx3ogRkil4Vuv1QfI,,,http://steernursing.com/,(772) 672-1555,"point_of_interest,health,establishment",success
9113,SUPREME COMFORT CARE LLC,ChIJE5UifhLr3ogRh-tbW0x2_8M,5,15,http://www.hacomfortcare.com/,(772) 405-2886,"point_of_interest,health,establishment",success
9053,"TREASURE COAST HOMECARE SPECIALISTS, LLC",ChIJy_G_jTU6dUURdyweZv3i7fE,5,7,http://tchshomecare.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17892609218508461115,(772) 494-5220,"point_of_interest,health,establishment",success
6279,HORIZONS OF OKALOOSA,ChIJc9W1MOc-kYgRKFdhBmBr8sE,5,1,,(850) 244-4833,"point_of_interest,establishment",success
5802,NEW HOPE VILLAGE GROUP HOMES,ChIJIRE0bLw_kYgREWTIxTQlUZ4,4.9,54,https://www.afev.us/bob-hope-village,(850) 651-9422,"point_of_interest,establishment",success
9237,Julington Creek Speech Therapy,ChIJCZXoGTDP5YgRAMpfulw96Nw,5,2,http://jcstherapy.com/,(904) 441-0533,"point_of_interest,health,establishment",success
6064,"LAKE CNTY BRD OF CNTY COMMISSIONERS
DEPART OF COMMUNITY SERVICES PUBLIC TRANS DIVISON",ChIJvQAC1CeW54gRypTKzrUz_yY,1.5,12,http://www.ridelakexpress.com/,(352) 742-2612,"local_government_office,point_of_interest,establishment",success
8789,"GALAXY MEDICAL, INC.",ChIJf7ZSI-UD2YgRL6PU4JlJ-uY,3,6,,(954) 731-8977,"health,point_of_interest,store,establishment",success
9405,CenterWell Home Health - Gainesville,ChIJ6UO-tjS76IgRNEyX92eOBsE,4.8,51,https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-gainesville/?utm_source=Organic&utm_medium=GBP,(352) 376-3221,"physiotherapist,health,point_of_interest,establishment",success
7050,Child Psychotherapist,ChIJ25Kqs-S76IgRiQYlVCrJgb0,5,43,https://www.drmattseitz.com/,(352) 380-0209,"point_of_interest,health,establishment",success
9629,Clear Passage,ChIJfbQTFDW76IgR9XwzCSoD6eE,4.6,127,https://clearpassage.com/,(352) 336-1433,"physiotherapist,health,point_of_interest,establishment",success
9759,Darwin Chiropractic Center,ChIJRV_0lcqk6IgR05BU0lsoVkc,4.8,53,http://darwinchiro.com/,(352) 377-2225,"health,point_of_interest,establishment",success
9480,Empower Change Physical Therapy LLC,ChIJNcsAYlsdlYgRP1HIcnDXBlY,5,22,http://www.empowerchangept.com/,(352) 448-8421,"health,point_of_interest,establishment",success
9630,Empower Women's Physical Therapy,ChIJne-ti4G96IgRNtX7VGauB9c,5,42,https://www.empowerwomenspt.com/,(352) 444-1375,"physiotherapist,point_of_interest,health,establishment",success
9628,Five Branch Massage & Wellness,ChIJa-JHLJ676IgRWBAx327a1Eg,5,230,https://www.fivebranchhealth.com/,(352) 329-3399,"point_of_interest,health,establishment",success
9903,Florida Orthopaedic Institute - Gainesville,ChIJ83w18p-96IgRCPC6zqQddjk,4.9,807,https://www.floridaortho.com/locations/gainesville/,(352) 647-9700,"health,point_of_interest,establishment",success
9998,Florida Orthopaedic Institute Therapy,ChIJo5gOubO96IgR0IZKfR_OVd4,4.9,54,https://www.floridaortho.com/locations/gainesville-therapy/,,"health,point_of_interest,establishment",success
9475,"Forge Performance Physical Therapy, LLC",ChIJMV78sIu76IgRz15r5b7aNH8,5,29,https://www.forgeperformancept.com/,(352) 234-4422,"physiotherapist,gym,health,point_of_interest,establishment",success
10138,FYZICAL Therapy & Balance Centers - Gainesville Oaks,ChIJsV9eIZG96IgRR8kuI66E6nE,5,82,https://www.fyzical.com/gainesville-oaks,(352) 325-2276,"physiotherapist,health,point_of_interest,establishment",success
7065,Gainesville Community Counseling Center,ChIJC_svN6Gk6IgRfJfh8xZD_v4,4.2,17,https://gainesvillecounselingcenter.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,(352) 448-9120,"health,point_of_interest,establishment",success
7033,Gainesville Wellness and Performance,ChIJf9zRkIS86IgRSrr-dScZRA8,5,62,https://www.gwpfit.com/small-group-personal-training/,(352) 225-3610,"gym,health,point_of_interest,establishment",success
7085,"Gators Spine & Wellness Clinic Dr. Wendy L. Flynn, Chiropractic Physician",ChIJE2w1Br1utSwRdpGYmWscwf4,5,18,http://www.gatorsspinewellnessclinic.com/,(352) 776-8899,"hospital,point_of_interest,doctor,health,establishment",success
7043,GWP Physical Therapy,ChIJfcSKh1K76IgRELj3DNPXwCs,5,140,https://www.gwpfit.com/physical-therapy/,(352) 275-9694,"physiotherapist,health,point_of_interest,establishment",success
8039,Haile Market Therapy & Behavioral,ChIJCxQUGle86IgR4dybOVJlf_M,5,5,http://www.hailemarkettherapy.com/,(352) 331-0020,"health,point_of_interest,establishment",success
9633,"Integrative Head & Neck Specialists, LLC",ChIJg-uVXSu96IgRjeZDAVJ1mBo,5,19,http://www.ihnss.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17857368606175385011,(352) 727-0472,"health,point_of_interest,establishment",success
9117,"JOHARY EDWIN F
EDWIN F JOHARY D.D.S.,P.A.",ChIJT8kTcXuk6IgRJyxFscdy0Zc,3.9,133,http://www.joharyfamilydentistry.com/,(352) 377-0360,"dentist,point_of_interest,health,establishment",success
9482,Kinetix Physical Therapy - Gainesville,ChIJx3vT2Fa86IgRjOEO8kPxk-g,5,886,https://kinetixpt.com/physical-therapy-clinic/physical-therapy-gainesville-fl/,(352) 558-3266,"physiotherapist,health,point_of_interest,establishment",success
10392,Launch Pad Therapy,ChIJtTa5dQm86IgRWvL85RzaA14,5,1,http://www.launchpadtherapy.com/,(352) 325-7400,"health,point_of_interest,establishment",success
9276,Little Sprouts Speech,ChIJnRU1t0q96IgRSnlcH71E_VQ,5,6,https://www.littlesprouts-speech.com/,,"health,point_of_interest,establishment",success
10141,Magnolia Ridge Rehabilitation Center,ChIJXbPsIde76IgRvTqVMui5UeA,3.8,118,http://magnoliaridgerehab.com/,(352) 677-3422,"health,point_of_interest,establishment",success
6362,"MARYAM NIKOONEJAD
COVENANT AGENCY",ChIJYd4kvjm76IgR412IUpESiPk,,,,(352) 225-8382,"point_of_interest,establishment",success
5924,Medig,ChIJ59T0hay86IgRG70s8jX6Te8,4.9,116,https://www.medig.md/,(352) 374-2818,"physiotherapist,doctor,health,point_of_interest,establishment",success
9301,Palm Garden of Gainesville,ChIJJwQv77y86IgRh0AGRtplagY,4.6,282,http://palmgardenofgainesville.com/,(352) 331-0601,"health,point_of_interest,establishment",success
7711,Peaceful Mind Psychiatry,ChIJffyq1Le76IgRuB0V54OUEcw,3.6,17,http://jingliumd.com/,(352) 672-6339,"health,point_of_interest,establishment",success
7062,Play and Wellness Center of Gainesville,ChIJ2yC8l62k6IgRVpOlXHyaetY,5,3,http://www.playwellnesscenter.com/,(352) 448-1134,"health,point_of_interest,establishment",success
9904,ReQuest Physical Therapy - Gainesville,ChIJvcVm-6u86IgRWQedlinrISg,4.9,640,https://requestphysicaltherapy.com/physical-therapy-clinic/gainesville-fl/,(352) 758-5495,"physiotherapist,health,point_of_interest,establishment",success
